Index;AAPL.Open;AAPL.High;AAPL.Low;AAPL.Close;AAPL.Volume;AAPL.Adjusted
2000-04-12;0.894111862390521;0.894111862390521;0.78798311720851;0.820854425430298;941136000;0.820854425430298
2000-04-13;0.837760586740411;0.901625830848116;0.815219685161738;0.855135381221771;529827200;0.855135381221771
2000-04-14;0.821324034409876;0.88659797359333;0.818976173314591;0.840577960014343;667620800;0.840577960014343
2000-04-17;0.822733621962515;0.9312102367411;0.819445793679639;0.930740654468536;409561600;0.930740654468536
2000-04-18;0.927923392174146;0.95328164100647;0.896929453058688;0.95328164100647;390924800;0.95328164100647
2000-04-19;0.948115455531504;0.978638903732466;0.89974667800087;0.91007798910141;520150400;0.91007798910141
2000-04-20;0.929331940940116;0.937314639226329;0.879554512882132;0.893172800540924;722120000;0.893172800540924
2000-04-24;0.864057951663614;0.905382394790649;0.862179722919944;0.905382394790649;443620800;0.905382394790649
2000-04-25;0.917592221502684;0.967369662529376;0.917122639090958;0.964081883430481;391641600;0.964081883430481
2000-04-26;0.951402091216566;0.96173339971705;0.901625582627239;0.911486506462097;366912000;0.911486506462097
2000-04-27;0.880493827171015;0.954220867373339;0.875915173358523;0.952341735363007;326603200;0.952341735363007
2000-04-28;0.955159886391566;0.957977279860428;0.911486826699349;0.932149350643158;249580800;0.932149350643158
2000-05-01;0.938254130942938;0.940133263489867;0.915714170783618;0.934028089046478;226195200;0.934028089046478
2000-05-02;0.926044015254211;0.948584864405685;0.882841348026251;0.885658740997314;236432000;0.885658740997314
2000-05-03;0.893642264206675;0.911017107557514;0.838699638891964;0.864527463912964;489798400;0.864527463912964
2000-05-04;0.864997376828898;0.865936541642044;0.83071645671548;0.831655621528625;399515200;0.831655621528625
2000-05-05;0.832594698436085;0.862179943617497;0.8318903750165;0.849970400333405;284076800;0.849970400333405
2000-05-08;0.842221558468999;0.854196359574961;0.826490249114613;0.827429413795471;184900800;0.827429413795471
2000-05-09;0.828837988905871;0.835882324877555;0.787983177648212;0.792209267616272;327140800;0.792209267616272
2000-05-10;0.781878117429302;0.788922454854834;0.741962412318196;0.74618935585022;535091200;0.74618935585022
2000-05-11;0.76168595953038;0.783287702459626;0.743841577934564;0.772486805915833;499744000;0.772486805915833
2000-05-12;0.796436302718061;0.83024678192841;0.787161073692955;0.808645844459534;306913600;0.808645844459534
2000-05-15;0.811932621835114;0.811932621835114;0.752293474059329;0.758868277072906;678932800;0.758868277072906
2000-05-16;0.785282913220693;0.819445958343694;0.772017236434254;0.794087707996368;440451200;0.794087707996368
2000-05-17;0.778590940727542;0.779060522975017;0.754171811167275;0.761685729026794;398092800;0.761685729026794
2000-05-18;0.773895409087488;0.788452812507754;0.756051029655394;0.756990194320679;373777600;0.756990194320679
2000-05-19;0.745719922126539;0.745719922126539;0.701577267653542;0.706273794174194;740667200;0.706273794174194
2000-05-22;0.704395255318282;0.704395255318282;0.646164798260449;0.675749182701111;755507200;0.675749182701111
2000-05-23;0.679976226778099;0.701577114166628;0.64334750110477;0.644756197929382;517585600;0.644756197929382
2000-05-24;0.647573508689991;0.674340450314874;0.623623910195384;0.65884393453598;678462400;0.65884393453598
2000-05-25;0.664949330222741;0.696177161092878;0.646164981276498;0.65567409992218;406750400;0.65567409992218
2000-05-26;0.661191828202115;0.675279699255936;0.640530105530966;0.648982286453247;181148800;0.648982286453247
2000-05-30;0.658374514791955;0.662131073542973;0.614232767579692;0.657904982566833;713059200;0.657904982566833
2000-05-31;0.652739709173289;0.685611077026872;0.629729270155726;0.63113796710968;433507200;0.63113796710968
2000-06-01;0.614232838621917;0.672931997619044;0.603901523407421;0.669645071029663;903840000;0.669645071029663
2000-06-02;0.704395393271841;0.749476301989745;0.668705780435406;0.695472776889801;792848000;0.695472776889801
2000-06-05;0.701107439391701;0.715664840737642;0.673870915604413;0.686080455780029;323668800;0.686080455780029
2000-06-06;0.691011792373912;0.726935288197506;0.67856741053635;0.697820484638214;525481600;0.697820484638214
2000-06-07;0.703456277800488;0.728813726447525;0.688428487923379;0.725526750087738;337019200;0.725526750087738
2000-06-08;0.733510173548747;0.740084075402509;0.699698841224551;0.712377965450287;238526400;0.712377965450287
2000-06-09;0.726935236171634;0.735857850589368;0.709090910186028;0.719422221183777;252358400;0.719422221183777
2000-06-12;0.724117792923464;0.724587375137096;0.68279345464079;0.685141265392303;290337600;0.685141265392303
2000-06-13;0.685141422761957;0.711438835298719;0.662600568480444;0.710030138492584;351456000;0.710030138492584
2000-06-14;0.711438860395497;0.723178870271885;0.677158797975814;0.679506659507751;277446400;0.679506659507751
2000-06-15;0.685611046673916;0.701577147523102;0.66870578112478;0.69406408071518;248572800;0.69406408071518
2000-06-16;0.702516058088285;0.704395189475969;0.669175169178894;0.685141265392303;303564800;0.685141265392303
2000-06-19;0.680445710560459;0.735388393896766;0.674810070971075;0.725996196269989;394004800;0.725996196269989
2000-06-20;0.740084149229799;0.780939019973397;0.739145034630818;0.760746777057648;501390400;0.760746777057648
2000-06-21;0.758868519892222;0.8556051447231;0.756051075882436;0.835882484912872;4.9e+08;0.835882484912872
2000-06-22;0.837760764875452;0.865936458954492;0.80488854496235;0.80770593881607;467712000;0.80770593881607
2000-06-23;0.808175504479471;0.820854629250989;0.763564127711505;0.776712834835052;204965600;0.776712834835052
2000-06-26;0.788922365300172;0.822733696417797;0.783287578152789;0.813341498374939;185354400;0.813341498374939
2000-06-27;0.808175345338708;0.834003172147922;0.775773567528918;0.777651846408844;203470400;0.777651846408844
2000-06-28;0.801132113662861;0.832125154420765;0.773895531527074;0.818037331104279;286428800;0.818037331104279
2000-06-29;0.797375324249141;0.810524029109571;0.767320554142025;0.770138800144196;203660800;0.770138800144196
2000-06-30;0.793618240180374;0.825551300332262;0.776712971580963;0.787044286727905;323097600;0.787044286727905
2000-07-03;0.783287409983129;0.816158716721592;0.783287409983129;0.801131784915924;70828800;0.801131784915924
2000-07-05;0.800192654095693;0.829307454818016;0.762624821420443;0.775773525238037;265216000;0.775773525238037
2000-07-06;0.788922409494606;0.795497164173749;0.745719780763963;0.778591096401215;309545600;0.778591096401215
2000-07-07;0.790331216719898;0.823672972045972;0.78328773140757;0.818037331104279;263603200;0.818037331104279
2000-07-10;0.812871913778296;0.875328464302035;0.807705806429251;0.8584223985672;397796000;0.8584223985672
2000-07-11;0.856544070471973;0.89035539944957;0.833064103513449;0.855605006217957;357896000;0.855605006217957
2000-07-12;0.873449489401527;0.885659032263523;0.847152074201336;0.884719967842102;225433600;0.884719967842102
2000-07-13;0.879085060484733;0.911017259137143;0.822733679112843;0.849031090736389;445659200;0.849031090736389
2000-07-14;0.858422486113435;0.88659812828951;0.854665927768854;0.866875469684601;190276800;0.866875469684601
2000-07-17;0.875328685592057;0.883780867904644;0.858422615583233;0.876267850399017;260002400;0.876267850399017
2000-07-18;0.879085177534398;0.884719965313531;0.854665991563519;0.860300779342651;318404800;0.860300779342651
2000-07-19;0.829307601132718;0.853726734298639;0.777651941216665;0.791739761829376;457872800;0.791739761829376
2000-07-20;0.826490027460324;0.857483105675047;0.813341324187943;0.828368306159973;465572800;0.828368306159973
2000-07-21;0.816863408629858;0.835882549049117;0.795497259073831;0.804888606071472;196235200;0.804888606071472
2000-07-24;0.789861358380446;0.794557030334379;0.713786527115842;0.731631755828857;412171200;0.731631755828857
2000-07-25;0.756051067003689;0.760746740087072;0.737266719445017;0.752293705940247;211607200;0.752293705940247
2000-07-26;0.749006729766045;0.770138938945576;0.74008411326338;0.752293705940247;210470400;0.752293705940247
2000-07-27;0.751354624210066;0.800192896734374;0.749476344862992;0.781408548355103;294985600;0.781408548355103
2000-07-28;0.785635354607166;0.788922330350302;0.704395310417514;0.725996196269989;237893600;0.725996196269989
2000-07-31;0.738675450698469;0.775773762651435;0.732571130580425;0.763564169406891;155299200;0.763564169406891
2000-08-01;0.75605103078227;0.768729352515837;0.740084077806917;0.741023242473602;137284000;0.741023242473602
2000-08-02;0.736327551029347;0.750415371782373;0.709091024007939;0.710030138492584;162355200;0.710030138492584
2000-08-03;0.684671761766009;0.722239647285;0.664949156054733;0.721300482749939;339897600;0.721300482749939
2000-08-04;0.743371993891947;0.770138992572049;0.69594241710771;0.711908519268036;263121600;0.711908519268036
2000-08-07;0.719422475719273;0.737266808018298;0.70909116106625;0.720361590385437;187348000;0.720361590385437
2000-08-08;0.720361490436112;0.721300604971976;0.695942355695192;0.702516257762909;176674400;0.702516257762909
2000-08-09;0.723178980772092;0.72787465439512;0.710030272030781;0.713786780834198;379640800;0.713786780834198
2000-08-10;0.721300306023896;0.727874255525328;0.711908161391172;0.71472555398941;251714400;0.71472555398941
2000-08-11;0.703925764571098;0.721300561149886;0.684671836184689;0.716604888439178;238056000;0.716604888439178
2000-08-14;0.715195455108683;0.716604954569471;0.695942377637218;0.707212805747986;156660000;0.707212805747986
2000-08-15;0.71003028141917;0.720361596154938;0.698759852009716;0.701577246189117;114200800;0.701577246189117
2000-08-16;0.704395136531795;0.736327326558506;0.703455972175121;0.728813409805298;143673600;0.728813409805298
2000-08-17;0.72693555439348;0.787983480078751;0.725996439648475;0.772956490516663;270900000;0.772956490516663
2000-08-18;0.772017079046927;0.778590980051983;0.749476177021433;0.751354455947876;190176000;0.751354455947876
2000-08-21;0.755110867009281;0.774834373200216;0.745719573895549;0.758868277072906;134467200;0.758868277072906
2000-08-22;0.760746733915996;0.793618100458169;0.756990225574765;0.776712834835052;276802400;0.776712834835052
2000-08-23;0.773425903276687;0.822733755268292;0.767320680685871;0.816158950328827;236863200;0.816158950328827
2000-08-24;0.821559007164634;0.850909409073324;0.802071138817995;0.84316074848175;310766400;0.84316074848175
2000-08-25;0.849031240613679;0.864058177982185;0.847152108527916;0.853726863861084;334460000;0.853726863861084
2000-08-28;0.860300653734002;0.886598065019466;0.85748326025579;0.872510194778442;359004800;0.872510194778442
2000-08-29;0.869693185485497;0.893173213665007;0.866875790762707;0.889416754245758;267030400;0.889416754245758
2000-08-30;0.886598072181641;0.901625909675658;0.882137190778715;0.89411199092865;285392800;0.89411199092865
2000-08-31;0.886128669736084;0.924166148111243;0.885659087337834;0.915713965892792;419596800;0.915713965892792
2000-09-01;0.921348637529944;0.956099034723015;0.918531243813399;0.95328164100647;256872000;0.95328164100647
2000-09-05;0.941541519468993;0.963611985919835;0.935436247896149;0.93825364112854;298642400;0.93825364112854
2000-09-06;0.922287612278069;0.937314646928495;0.867814561511944;0.8781458735466;355404000;0.8781458735466
2000-09-07;0.888477171098834;0.94013282758016;0.875328465835707;0.931679844856262;217464800;0.931679844856262
2000-09-08;0.926044319801908;0.926044319801908;0.879085180046865;0.884719967842102;195518400;0.884719967842102
2000-09-11;0.881902431575884;0.907260677944305;0.873449348397538;0.8781458735466;187381600;0.8781458735466
2000-09-12;0.86170993508795;0.902564786203694;0.856543829187875;0.867814302444458;187997600;0.867814302444458
2000-09-13;0.852787747789661;0.894112098922918;0.852787747789661;0.871571242809296;305984000;0.871571242809296
2000-09-14;0.88002401803765;0.895990115427279;0.853726609603796;0.85443103313446;426552000;0.85443103313446
2000-09-15;0.86781459381582;0.874389348065935;0.815219769948195;0.830011963844299;394514400;0.830011963844299
2000-09-18;0.830246440080398;0.91289515254329;0.827429047601385;0.911486506462097;424536000;0.911486506462097
2000-09-19;0.897868782526669;0.90913916199473;0.880024349424538;0.900686979293823;271510400;0.900686979293823
2000-09-20;0.892703358095471;0.923226913903667;0.880024233029236;0.917357385158539;227388000;0.917357385158539
2000-09-21;0.879085305323944;0.895990473652208;0.830246976441067;0.851848721504211;510490400;0.851848721504211
2000-09-22;0.756050908535617;0.787983154098106;0.751354433903213;0.784226596355438;726700800;0.784226596355438
2000-09-25;0.792678937625044;0.834003338343009;0.782348476964353;0.803949415683746;435551200;0.803949415683746
2000-09-26;0.80113218999248;0.822733935778215;0.772017375771657;0.772956490516663;290936800;0.772956490516663
2000-09-27;0.777652034442847;0.792678971332303;0.725057203588016;0.735388517379761;402259200;0.735388517379761
2000-09-28;0.741023273712992;0.808645891273518;0.723178893502034;0.803949415683746;979585600;0.803949415683746
2000-09-29;0.42357596726979;0.435785558277248;0.381312457539462;0.386947244405746;7421640800;0.386947244405746
2000-10-02;0.401035868043609;0.401975007374442;0.353136727592664;0.364407151937485;2424788800;0.364407151937485
2000-10-03;0.374738546659694;0.375677686202617;0.333413322033581;0.335292428731918;2038120000;0.335292428731918
2000-10-04;0.33623157575337;0.35689332329475;0.32871765670953;0.355015069246292;1466024000;0.355015069246292
2000-10-05;0.353136900854988;0.368163864816779;0.330595990947601;0.331535130739212;873006400;0.331535130739212
2000-10-06;0.340927257212631;0.344683790761125;0.315568981725736;0.333413362503052;612656800;0.333413362503052
2000-10-09;0.339988124073213;0.343744632337451;0.317447218629349;0.326839417219162;597564800;0.326839417219162
2000-10-10;0.324961026556762;0.337170589617685;0.308054939465832;0.313690602779388;691101600;0.313690602779388
2000-10-11;0.302420206493043;0.315568911123176;0.287393248048472;0.294906288385391;1198422400;0.294906288385391
2000-10-12;0.305237674991287;0.31275159495102;0.293028106798461;0.300542026758194;1191064000;0.300542026758194
2000-10-13;0.304298572032117;0.332474270530823;0.30054206302402;0.331535130739212;1247752800;0.331535130739212
2000-10-16;0.335292399863977;0.349380244169894;0.321203702866478;0.323082834482193;820176000;0.323082834482193
2000-10-17;0.325900246444423;0.329656779428554;0.295846302267273;0.302420228719711;601720000;0.302420228719711
2000-10-18;0.292088916591509;0.316508073832045;0.281757604463307;0.302420228719711;834265600;0.302420228719711
2000-10-19;0.287862825527464;0.297724555328654;0.275183677187233;0.2845758497715;1506724800;0.2845758497715
2000-10-20;0.2864541592913;0.306176793380742;0.284575880065326;0.293028086423874;791263200;0.293028086423874
2000-10-23;0.304533352949067;0.308995088151218;0.292088992486167;0.306176841259003;551292000;0.306176841259003
2000-10-24;0.310873340958991;0.313690760223728;0.282697668640473;0.283636808395386;804451200;0.283636808395386
2000-10-25;0.28645418957103;0.288332443916377;0.277062014994139;0.278001129627228;663969600;0.278001129627228
2000-10-26;0.282697655801163;0.283636795513423;0.262974166935124;0.278001129627228;721851200;0.278001129627228
2000-10-27;0.283636756129799;0.288332403880751;0.268608917753364;0.278940230607986;744503200;0.278940230607986
2000-10-30;0.287393152736151;0.29960271387025;0.281757490311973;0.290210545063019;639189600;0.290210545063019
2000-10-31;0.296785463573817;0.30429850501454;0.289271544362231;0.293967217206955;885880800;0.293967217206955
2000-11-01;0.292088942727087;0.313690708432201;0.292088942727087;0.30805504322052;575366400;0.30805504322052
2000-11-02;0.317447197428884;0.3371706827386;0.316508082965126;0.335292428731918;590693600;0.335292428731918
2000-11-03;0.345622854748906;0.345622854748906;0.329656756780969;0.334352403879166;515821600;0.334352403879166
2000-11-06;0.337170662792777;0.33998808125488;0.313690670858691;0.322143703699112;393478400;0.322143703699112
2000-11-07;0.323082853835357;0.327778501268635;0.312751541679679;0.320264607667923;301963200;0.320264607667923
2000-11-08;0.32120382581276;0.322143818326208;0.29772465313662;0.301481187343597;422088800;0.301481187343597
2000-11-09;0.298663775161055;0.308055097579292;0.286454205833405;0.30335944890976;476834400;0.30335944890976
2000-11-10;0.290915113469327;0.29866380092797;0.286454230546951;0.286454230546951;422251200;0.286454230546951
2000-11-13;0.281757650703938;0.300542024090655;0.274244608581839;0.291149824857712;431816000;0.291149824857712
2000-11-14;0.299602813405155;0.308054993193766;0.293967174187845;0.304298460483551;409001600;0.304298460483551
2000-11-15;0.301011541914811;0.303359378242236;0.289271532665196;0.298663705587387;282357600;0.298663705587387
2000-11-16;0.293028046270637;0.297724546225401;0.283636726665149;0.285514980554581;239372000;0.285514980554581
2000-11-17;0.288332443916377;0.289271583628636;0.274244620936533;0.278001129627228;446180000;0.278001129627228
2000-11-20;0.279409792456211;0.293028055230289;0.274244562753385;0.2845758497715;408066400;0.2845758497715
2000-11-21;0.288332405369566;0.293028078223932;0.281757625729257;0.28269761800766;301952000;0.28269761800766
2000-11-22;0.282697655801163;0.287393329283289;0.27612287528188;0.278001129627228;280532000;0.278001129627228
2000-11-24;0.283401830220318;0.293027937389887;0.282697482138601;0.290210545063019;160932800;0.290210545063019
2000-11-27;0.298663634627199;0.29960277395087;0.278001014598492;0.280818432569504;258792800;0.280818432569504
2000-11-28;0.280818460529609;0.285514960148713;0.269548862760968;0.270957559347153;269124800;0.270957559347153
2000-11-29;0.271896688958416;0.27518363918125;0.25921754236932;0.263913214206696;492150400;0.263913214206696
2000-11-30;0.25076459515504;0.255460243499092;0.242311535317273;0.247947201132774;809597600;0.247947201132774
2000-12-01;0.255460205491943;0.262974124511316;0.252642811888846;0.25640019774437;385705600;0.25640019774437
2000-12-04;0.258278534532981;0.258278534532981;0.247008103818147;0.250764638185501;371520800;0.250764638185501
2000-12-05;0.254521088222638;0.262034982080546;0.246068882426758;0.255460202693939;613978400;0.255460202693939
2000-12-06;0.219771471633182;0.225406258812772;0.210379298615809;0.215074971318245;1374464000;0.215074971318245
2000-12-07;0.216954078043388;0.223528004779297;0.210379298615809;0.215074971318245;408917600;0.215074971318245
2000-12-08;0.222588857072837;0.230102775781612;0.216954070099567;0.226345390081406;435624000;0.226345390081406
2000-12-11;0.228223696351051;0.231041942865525;0.223528023260382;0.228223696351051;332511200;0.228223696351051
2000-12-12;0.229162761805943;0.240433212453006;0.225406229154108;0.231041893362999;386260000;0.231041893362999
2000-12-13;0.233859271476824;0.233859271476824;0.223527960929824;0.225406214594841;344887200;0.225406214594841
2000-12-14;0.225875798968918;0.229162749183753;0.216954037547112;0.216954037547112;263317600;0.216954037547112
2000-12-15;0.218832342446715;0.220710621648363;0.210379308585097;0.211318448185921;513945600;0.211318448185921
2000-12-18;0.218832356270498;0.219771495930647;0.209440194754331;0.214135855436325;325808000;0.214135855436325
2000-12-19;0.216014059184801;0.22916276372851;0.210379272699356;0.210379272699356;374007200;0.210379272699356
2000-12-20;0.207092379451755;0.219771518543447;0.204744542599391;0.216014131903648;565331200;0.216014131903648
2000-12-21;0.214135841909224;0.225406269494145;0.208501041923034;0.211318448185921;366844800;0.211318448185921
2000-12-22;0.212257511010734;0.225406214594841;0.212257511010734;0.225406214594841;318052000;0.225406214594841
2000-12-26;0.223528029081344;0.225406283319023;0.214135855042851;0.220710635185242;216815200;0.220710635185242
2000-12-27;0.215544559087459;0.222588896751404;0.213196722403684;0.222588896751404;325466400;0.222588896751404
2000-12-28;0.216014116392546;0.224467176130092;0.215075001782372;0.222588896751404;305177600;0.222588896751404
2000-12-29;0.220710604231191;0.225406251706421;0.21789321073022;0.223527997732162;630336000;0.223527997732162
2001-01-02;0.223527997732162;0.229162784734105;0.218832325177767;0.223527997732162;452312000;0.223527997732162
2001-01-03;0.217893214059323;0.250764552588106;0.216954074518262;0.246068879961967;817073600;0.246068879961967
2001-01-04;0.272601088733012;0.278001084779224;0.252642811888846;0.25640019774437;739396000;0.25640019774437
2001-01-05;0.254521085673184;0.261095864993934;0.24137237972334;0.246068879961967;412356000;0.246068879961967
2001-01-08;0.254521099689886;0.255225448114679;0.23949411383037;0.248886287212372;373699200;0.248886287212372
2001-01-09;0.252642819248497;0.265087177435801;0.248886285975216;0.258278459310532;588929600;0.258278459310532
2001-01-10;0.250764566397932;0.255460214203499;0.241372393015931;0.248886287212372;580781600;0.248886287212372
2001-01-11;0.244190532514516;0.27800097256694;0.244190532514516;0.270487934350967;803734400;0.270487934350967
2001-01-12;0.268608919542262;0.270488051410183;0.256400205213475;0.258278459310532;423376800;0.258278459310532
2001-01-16;0.262034976012723;0.27424456734024;0.255460196778365;0.257339328527451;306118400;0.257339328527451
2001-01-17;0.263913262459035;0.263913262459035;0.247947162727958;0.252642810344696;840873600;0.252642810344696
2001-01-18;0.267669729663298;0.281757546814014;0.264852311692286;0.280818432569504;1227010400;0.280818432569504
2001-01-19;0.292088946810887;0.293967226036861;0.280818519079993;0.293028086423874;776664000;0.293028086423874
2001-01-22;0.2864541104079;0.294906290244915;0.277061938426587;0.289271503686905;519327200;0.289271503686905
2001-01-23;0.290210688606541;0.31462982295289;0.286454155286282;0.30805504322052;879530400;0.30805504322052
2001-01-24;0.309934175111942;0.310873289632631;0.2939672219268;0.30805504322052;717091200;0.30805504322052
2001-01-25;0.308994947544752;0.308994947544752;0.296785383847501;0.299602776765823;489708800;0.299602776765823
2001-01-26;0.293028077622177;0.297724578079427;0.286454150687064;0.293967217206955;482820800;0.293967217206955
2001-01-29;0.293967151049765;0.326839336402539;0.293967151049765;0.325900197029114;855528800;0.325900197029114
